"iso3","year","type","l","headcount","pop","p"
"BLR",2012,3,6,0.013264,9490962,125888.119968
"BLR",2012,3,6.5,0.0185608,9490962,176159.8474896
"BLR",2012,3,7,0.0260718,9490962,247446.4630716
"BLR",2012,3,7.5,0.0361037,9490962,342658.8447594
"BLR",2012,3,8,0.0538296,9490962,510894.6880752
"BLR",2012,3,8.5,0.0650365,9490962,617258.950113
"BLR",2012,3,9,0.0818654,9490962,776981.4005148
"BLR",2012,3,9.5,0.0984788,9490962,934658.5486056
"BLR",2012,3,10,0.117596,9490962,1116099.167352
"BLR",2012,3,10.5,0.142867,9490962,1355945.268054
"BLR",2012,3,11,0.164035,9490962,1556849.95167
"BLR",2012,3,11.5,0.190284,9490962,1805978.213208
"BLR",2012,3,12,0.217089,9490962,2060383.449618
"BLR",2012,3,12.5,0.245388,9490962,2328968.183256
"BLR",2012,3,13,0.276102,9490962,2620473.590124
"BLR",2012,3,13.5,0.299255,9490962,2840217.83331
"BLR",2012,3,14,0.328414,9490962,3116964.794268
"BLR",2012,3,14.5,0.356738,9490962,3385786.801956
"BLR",2012,3,15,0.385085,9490962,3654827.10177
"BLR",2012,3,15.5,0.411928,9490962,3909592.994736
"BLR",2012,3,16,0.441332,9490962,4188665.241384
"BLR",2012,3,16.5,0.467382,9490962,4435904.801484
"BLR",2012,3,17,0.495641,9490962,4704109.896642
"BLR",2012,3,17.5,0.520763,9490962,4942541.844006
"BLR",2012,3,18,0.547038,9490962,5191916.870556
"BLZ",1999,3,0.5,0.030832,239024,7369.587968
"BLZ",1999,3,1,0.0596345,239024,14254.076728
"BLZ",1999,3,1.5,0.0988509,239024,23627.7375216
"BLZ",1999,3,2,0.146329,239024,34976.142896
"BLZ",1999,3,2.5,0.200469,239024,47916.902256
"BLZ",1999,3,3,0.246273,239024,58865.157552
"BLZ",1999,3,3.5,0.312399,239024,74670.858576
"BLZ",1999,3,4,0.374329,239024,89473.614896
"BLZ",1999,3,4.5,0.431934,239024,103242.592416
"BLZ",1999,3,5,0.482774,239024,115394.572576
"BLZ",1999,3,5.5,0.531037,239024,126930.587888
"BLZ",1999,3,6,0.560379,239024,133944.030096
"BLZ",1999,3,6.5,0.592359,239024,141588.017616
"BLZ",1999,3,7,0.623506,239024,149032.898144
"BLZ",1999,3,7.5,0.659346,239024,157599.518304
"BLZ",1999,3,8,0.684889,239024,163704.908336
"BLZ",1999,3,8.5,0.704679,239024,168435.193296
"BLZ",1999,3,9,0.72675,239024,173710.692
"BLZ",1999,3,9.5,0.747216,239024,178602.557184
"BLZ",1999,3,10,0.766178,239024,183134.930272
"BLZ",1999,3,10.5,0.780528,239024,186564.924672
"BLZ",1999,3,11,0.800823,239024,191415.916752
"BLZ",1999,3,11.5,0.811517,239024,193972.039408
"BLZ",1999,3,12,0.82487,239024,197163.72688
"BLZ",1999,3,12.5,0.835755,239024,199765.50312
"BLZ",1999,3,13,0.844522,239024,201861.026528
"BLZ",1999,3,13.5,0.855797,239024,204556.022128
"BLZ",1999,3,14,0.861318,239024,205875.673632
"BLZ",1999,3,14.5,0.865015,239024,206759.34536
"BLZ",1999,3,15,0.881586,239024,210720.212064
"BLZ",1999,3,15.5,0.890148,239024,212766.735552
"BLZ",1999,3,16,0.892587,239024,213349.715088
"BLZ",1999,3,16.5,0.898273,239024,214708.805552
"BLZ",1999,3,17,0.900753,239024,215301.585072
"BLZ",1999,3,17.5,0.903172,239024,215879.784128
"BLZ",1999,3,18,0.906111,239024,216582.275664
"BOL",2013,3,0.5,0.0177715,10399931,184822.3737665
"BOL",2013,3,1,0.0382732,10399931,398038.6391492
"BOL",2013,3,1.5,0.0593918,10399931,617670.6219658
"BOL",2013,3,2,0.0827173,10399931,860254.2125063
"BOL",2013,3,2.5,0.103981,10399931,1081395.225311
"BOL",2013,3,3,0.12729,10399931,1323807.21699
"BOL",2013,3,3.5,0.157539,10399931,1638394.729809
"BOL",2013,3,4,0.19444,10399931,2022162.58364
"BOL",2013,3,4.5,0.222401,10399931,2312955.054331
"BOL",2013,3,5,0.255351,10399931,2655632.780781
"BOL",2013,3,5.5,0.282314,10399931,2936046.120334
"BOL",2013,3,6,0.315272,10399931,3278807.046232
"BOL",2013,3,6.5,0.706951,10399931,7352241.620381
"BOL",2013,3,7,0.371235,10399931,3860818.384785
"BOL",2013,3,7.5,0.399502,10399931,4154793.234362
"BOL",2013,3,8,0.426803,10399931,4438721.750593
"BOL",2013,3,8.5,0.456762,10399931,4750293.283422
"BOL",2013,3,9,0.483374,10399931,5027056.247194
"BOL",2013,3,9.5,0.511073,10399931,5315123.935963
"BOL",2013,3,10,0.535451,10399931,5568653.453881
"BOL",2013,3,10.5,0.623349,10399931,6482786.588919
"BOL",2013,3,11,0.583326,10399931,6066550.150506
"BOL",2013,3,11.5,0.602963,10399931,6270773.595553
"BOL",2013,3,12,0.623349,10399931,6482786.588919
"BOL",2013,3,12.5,0.640573,10399931,6661915.000463
"BOL",2013,3,13,0.659588,10399931,6859669.688428
"BOL",2013,3,13.5,0.677515,10399931,7046109.251465
"BOL",2013,3,14,0.69297,10399931,7206840.18507
"BOL",2013,3,14.5,0.706951,10399931,7352241.620381
"BOL",2013,3,15,0.723431,10399931,7523632.483261
"BOL",2013,3,15.5,0.222401,10399931,2312955.054331
"BOL",2013,3,16,0.747062,10399931,7769393.252722
"BOL",2013,3,16.5,0.757159,10399931,7874401.356029
"BOL",2013,3,17,0.769631,10399931,8004109.295461
"BOL",2013,3,17.5,0.7782,10399931,8093226.3042
"BOL",2013,3,18,0.788429,10399931,8199607.198399
"BRA",2013,3,0.5,0.0166765,204259377,3406331.5005405
"BRA",2013,3,1,0.0273384,204259377,5584124.5521768
"BRA",2013,3,1.5,0.0393783,204259377,8043387.0253191
"BRA",2013,3,2,0.0515878,204259377,10537291.8888006
"BRA",2013,3,2.5,0.0668301,204259377,13650674.5908477
"BRA",2013,3,3,0.0865529,204259377,17679241.4315433
"BRA",2013,3,3.5,0.110127,204259377,22494472.410879
"BRA",2013,3,4,0.0668301,204259377,13650674.5908477
"BRA",2013,3,4.5,0.166066,204259377,33920537.700882
"BRA",2013,3,5,0.192588,204259377,39337904.897676
"BRA",2013,3,5.5,0.221088,204259377,45159297.142176
"BRA",2013,3,6,0.249617,204259377,50986612.908609
"BRA",2013,3,6.5,0.272409,204259377,55642092.629193
"BRA",2013,3,7,0.304327,204259377,62161643.424279
"BRA",2013,3,7.5,0.329824,204259377,67369644.759648
"BRA",2013,3,8,0.356698,204259377,72858911.257146
"BRA",2013,3,8.5,0.37793,204259377,77195746.34961
"BRA",2013,3,9,0.405033,204259377,82731788.244441
"BRA",2013,3,9.5,0.424419,204259377,86691560.526963
"BRA",2013,3,10,0.449348,204259377,91783542.536196
"BRA",2013,3,10.5,0.468347,204259377,95664266.439819
"BRA",2013,3,11,0.488992,204259377,99881201.277984
"BRA",2013,3,11.5,0.504181,204259377,102983696.955237
"BRA",2013,3,12,0.527231,204259377,107691875.595087
"BRA",2013,3,12.5,0.542758,204259377,110863410.941766
"BRA",2013,3,13,0.560613,204259377,114510462.118101
"BRA",2013,3,13.5,0.5924,204259377,121003254.9348
"BRA",2013,3,14,0.607677,204259377,124123725.437229
"BRA",2013,3,14.5,0.622095,204259377,127068737.134815
"BRA",2013,3,15,0.639736,204259377,130672076.804472
"BRA",2013,3,15.5,0.658797,204259377,134565464.789469
"BRA",2013,3,16,0.669457,204259377,136742869.748289
"BRA",2013,3,16.5,0.682857,204259377,139479945.400089
"BRA",2013,3,17,0.693153,204259377,141582999.945681
"BRA",2013,3,17.5,0.704732,204259377,143948119.271964
"BRA",2013,3,18,0.715909,204259377,146231126.328693
"BTN",2012,3,0.5,3.58997e-05,743711,26.6990017867
"BTN",2012,3,1,0.000368797,743711,274.278385667
"BTN",2012,3,1.5,0.00934273,743711,6948.29107103
"BTN",2012,3,2,0.0263541,743711,19599.8340651
"BTN",2012,3,2.5,0.0681801,743711,50706.2903511
"BTN",2012,3,3,0.123098,743711,91549.336678
"BTN",2012,3,3.5,0.190048,743711,141340.788128
"BTN",2012,3,4,0.2563,743711,190613.1293
"BTN",2012,3,4.5,0.734611,743711,546338.281421
"BTN",2012,3,5,0.387459,743711,288157.520349
"BTN",2012,3,5.5,0.443385,743711,329750.301735
"BTN",2012,3,6,0.504017,743711,374842.987087
"BTN",2012,3,6.5,0.55184,743711,410409.47824
"BTN",2012,3,7,0.592144,743711,440384.006384
"BTN",2012,3,7.5,0.6316,743711,469727.8676
"BTN",2012,3,8,0.668632,743711,497268.973352
"BTN",2012,3,8.5,0.920222,743711,684379.223842
"BTN",2012,3,9,0.734611,743711,546338.281421
"BTN",2012,3,9.5,0.88149,743711,655573.80939
"BTN",2012,3,10,0.920222,743711,684379.223842
"BTN",2012,3,10.5,0.798527,743711,593873.313697
"BTN",2012,3,11,0.817568,743711,608034.314848
"BTN",2012,3,11.5,0.835753,743711,621558.699383
"BTN",2012,3,12,0.847928,743711,630613.380808
"BTN",2012,3,12.5,0.860492,743711,639957.365812
"BTN",2012,3,13,0.871336,743711,648022.167896
"BTN",2012,3,13.5,0.88149,743711,655573.80939
"BTN",2012,3,14,0.89053,743711,662296.95683
"BTN",2012,3,14.5,0.898026,743711,667871.814486
"BTN",2012,3,15,0.906738,743711,674351.024718
"BTN",2012,3,15.5,0.913198,743711,679155.397778
"BTN",2012,3,16,0.920222,743711,684379.223842
"BTN",2012,3,16.5,0.925187,743711,688071.748957
"BTN",2012,3,17,0.929906,743711,691581.321166
"BTN",2012,3,17.5,0.734611,743711,546338.281421
"BTN",2012,3,18,0.937667,743711,697353.262237
"BWA",2009,3,0.5,0.00820354,2007212,16466.24393048
"BWA",2009,3,1,0.0447314,2007212,89785.4028568
"BWA",2009,3,1.5,0.112161,2007212,225130.905132
"BWA",2009,3,2,0.197357,2007212,396137.338684
"BWA",2009,3,2.5,0.265456,2007212,532826.468672
"BWA",2009,3,3,0.345831,2007212,694156.133172
"BWA",2009,3,3.5,0.404421,2007212,811758.684252
"BWA",2009,3,4,0.456805,2007212,916904.47766
"BWA",2009,3,4.5,0.502264,2007212,1008150.327968
"BWA",2009,3,5,0.541196,2007212,1086295.105552
"BWA",2009,3,5.5,0.575623,2007212,1155397.393076
"BWA",2009,3,6,0.607896,2007212,1220176.145952
"BWA",2009,3,6.5,0.63635,2007212,1277289.3562
"BWA",2009,3,7,0.660319,2007212,1325400.220628
"BWA",2009,3,7.5,0.686,2007212,1376947.432
"BWA",2009,3,8,0.707423,2007212,1419947.934676
"BWA",2009,3,8.5,0.728025,2007212,1461300.5163
"BWA",2009,3,9,0.745455,2007212,1496286.22146
"BWA",2009,3,9.5,0.758371,2007212,1522211.371652
"BWA",2009,3,10,0.77207,2007212,1549708.16884
"BWA",2009,3,10.5,0.783527,2007212,1572704.796724
"BWA",2009,3,11,0.793901,2007212,1593527.614012
"BWA",2009,3,11.5,0.804403,2007212,1614607.354436
"BWA",2009,3,12,0.81316,2007212,1632184.50992
"BWA",2009,3,12.5,0.820221,2007212,1646357.433852
"BWA",2009,3,13,0.827574,2007212,1661116.463688
"BWA",2009,3,13.5,0.837905,2007212,1681852.97086
"BWA",2009,3,14,0.842617,2007212,1691310.953804
"BWA",2009,3,14.5,0.849427,2007212,1704980.067524
"BWA",2009,3,15,0.85653,2007212,1719237.29436
"BWA",2009,3,15.5,0.862244,2007212,1730706.503728
"BWA",2009,3,16,0.867925,2007212,1742109.4751
"BWA",2009,3,16.5,0.875976,2007212,1758269.538912
"BWA",2009,3,17,0.88014,2007212,1766627.56968
"BWA",2009,3,17.5,0.885002,2007212,1776386.634424
"BWA",2009,3,18,0.889574,2007212,1785563.607688
"CAF",2008,3,0.5,0.143645,4280405,614858.776225
"CAF",2008,3,1,0.368848,4280405,1578818.82344
"CAF",2008,3,1.5,0.558772,4280405,2391770.46266
"CAF",2008,3,2,0.682387,4280405,2920892.726735
"CAF",2008,3,2.5,0.759391,4280405,3250501.033355
"CAF",2008,3,3,0.816178,4280405,3493572.39209
"CAF",2008,3,3.5,0.850041,4280405,3638519.746605
"CAF",2008,3,4,0.879048,4280405,3762681.45444
"CAF",2008,3,4.5,0.898011,4280405,3843850.774455
"CAF",2008,3,5,0.91545,4280405,3918496.75725
"CAF",2008,3,5.5,0.928309,4280405,3973538.485145
"CAF",2008,3,6,0.938519,4280405,4017241.420195
"CAF",2008,3,6.5,0.946455,4280405,4051210.714275
"CAF",2008,3,7,0.952559,4280405,4077338.306395
"CAF",2008,3,7.5,0.956902,4280405,4095928.10531
"CAF",2008,3,8,0.959608,4280405,4107510.88124
"CAF",2008,3,8.5,0.963812,4280405,4125505.70386
"CAF",2008,3,9,0.966931,4280405,4138856.287055
"CAF",2008,3,9.5,0.96951,4280405,4149895.45155
"CAF",2008,3,10,0.972074,4280405,4160870.40997
"CAF",2008,3,10.5,0.974625,4280405,4171789.723125
"CAF",2008,3,11,0.978307,4280405,4187550.174335
"CAF",2008,3,11.5,0.978307,4280405,4187550.174335
"CAF",2008,3,12,0.979778,4280405,4193846.65009
"CAF",2008,3,12.5,0.982143,4280405,4203969.807915
"CAF",2008,3,13,0.972074,4280405,4160870.40997
"CAF",2008,3,13.5,0.984063,4280405,4212188.185515
"CAF",2008,3,14,0.985221,4280405,4217144.894505
"CAF",2008,3,14.5,0.985458,4280405,4218159.35049
"CAF",2008,3,15,0.986058,4280405,4220727.59349
"CAF",2008,3,15.5,0.986544,4280405,4222807.87032
"CAF",2008,3,16,0.986645,4280405,4223240.191225
"CAF",2008,3,16.5,0.987703,4280405,4227768.859715
"CAF",2008,3,17,0.987977,4280405,4228941.690685
"CAF",2008,3,17.5,0.988238,4280405,4230058.87639
"CAF",2008,3,18,0.988973,4280405,4233204.974065
"CAN",2010,3,0.5,0.00341014,34126173,116375.02759422
"CAN",2010,3,1,0.00341014,34126173,116375.02759422
"CAN",2010,3,1.5,0.00341014,34126173,116375.02759422
"CAN",2010,3,2,0.00341014,34126173,116375.02759422
"CAN",2010,3,2.5,0.00341014,34126173,116375.02759422
"CAN",2010,3,3,0.00341014,34126173,116375.02759422
"CAN",2010,3,3.5,0.00341014,34126173,116375.02759422
"CAN",2010,3,4,0.00341014,34126173,116375.02759422
"CAN",2010,3,4.5,0.00668027,34126173,227972.04970671
"CAN",2010,3,5,0.00668027,34126173,227972.04970671
"CAN",2010,3,5.5,0.00668027,34126173,227972.04970671
"CAN",2010,3,6,0.00668027,34126173,227972.04970671
"CAN",2010,3,6.5,0.00668027,34126173,227972.04970671
"CAN",2010,3,7,0.00668027,34126173,227972.04970671
"CAN",2010,3,7.5,0.00341014,34126173,116375.02759422
"CAN",2010,3,8,0.0101504,34126173,346394.3064192
"CAN",2010,3,8.5,0.0101504,34126173,346394.3064192
"CAN",2010,3,9,0.0136905,34126173,467204.3714565
"CAN",2010,3,9.5,0.0136905,34126173,467204.3714565
"CAN",2010,3,10,0.0136905,34126173,467204.3714565
"CAN",2010,3,10.5,0.0167407,34126173,571296.0243411
"CAN",2010,3,11,0.0167407,34126173,571296.0243411
"CAN",2010,3,11.5,0.00668027,34126173,227972.04970671
"CAN",2010,3,12,0.0200508,34126173,684257.0695884
"CAN",2010,3,12.5,0.0234309,34126173,799606.9469457
"CAN",2010,3,13,0.0267811,34126173,913936.4517303
"CAN",2010,3,13.5,0.0300212,34126173,1024508.6648676
"CAN",2010,3,14,0.0300212,34126173,1024508.6648676
"CAN",2010,3,14.5,0.0335513,34126173,1144977.4681749
"CAN",2010,3,15,0.0403716,34126173,1377728.2058868
"CAN",2010,3,15.5,0.0433617,34126173,1479768.8757741
"CAN",2010,3,16,0.050282,34126173,1715932.230786
"CAN",2010,3,16.5,0.0534221,34126173,1823091.8266233
"CAN",2010,3,17,0.0567723,34126173,1937421.3314079
"CAN",2010,3,17.5,0.0604124,34126173,2061644.0137452
"CAN",2010,3,18,0.0666927,34126173,2275966.6180371
"CHE",2012,3,0.5,0.000504603,8022628,4048.242156684
"CHE",2012,3,1,0.000504603,8022628,4048.242156684
"CHE",2012,3,1.5,0.000504603,8022628,4048.242156684
"CHE",2012,3,2,0.000594204,8022628,4767.077648112
"CHE",2012,3,2.5,0.000594204,8022628,4767.077648112
"CHE",2012,3,3,0.000594204,8022628,4767.077648112
"CHE",2012,3,3.5,0.000674504,8022628,5411.294676512
"CHE",2012,3,4,0.000674504,8022628,5411.294676512
"CHE",2012,3,4.5,0.000714804,8022628,5734.606584912
"CHE",2012,3,5,0.000785505,8022628,6301.81440714
"CHE",2012,3,5.5,0.000785505,8022628,6301.81440714
"CHE",2012,3,6,0.000785505,8022628,6301.81440714
"CHE",2012,3,6.5,0.000785505,8022628,6301.81440714
"CHE",2012,3,7,0.00102651,8022628,8235.30786828
"CHE",2012,3,7.5,0.00152631,8022628,12245.01734268
"CHE",2012,3,8,0.00181741,8022628,14580.40435348
"CHE",2012,3,8.5,0.00235751,8022628,18913.42573628
"CHE",2012,3,9,0.00235751,8022628,18913.42573628
"CHE",2012,3,9.5,0.0193334,8022628,155104.6761752
"CHE",2012,3,10,0.0193334,8022628,155104.6761752
"CHE",2012,3,10.5,0.00251461,8022628,20173.78059508
"CHE",2012,3,11,0.00391052,8022628,31372.64724656
"CHE",2012,3,11.5,0.00482253,8022628,38689.36420884
"CHE",2012,3,12,0.00545613,8022628,43772.50130964
"CHE",2012,3,12.5,0.00719284,8022628,57705.47958352
"CHE",2012,3,13,0.00797555,8022628,63984.8707454
"CHE",2012,3,13.5,0.0107166,8022628,85975.2952248
"CHE",2012,3,14,0.00545613,8022628,43772.50130964
"CHE",2012,3,14.5,0.0121025,8022628,97093.85537
"CHE",2012,3,15,0.0124287,8022628,99710.8366236
"CHE",2012,3,15.5,0.0193334,8022628,155104.6761752
"CHE",2012,3,16,0.0133338,8022628,106972.1172264
"CHE",2012,3,16.5,0.0140132,8022628,112422.6906896
"CHE",2012,3,17,0.0153207,8022628,122912.2767996
"CHE",2012,3,17.5,0.0168651,8022628,135302.4234828
"CHE",2012,3,18,0.0193334,8022628,155104.6761752
"CHL",2013,3,0.5,0.00270705,17575833,47578.65872265
"CHL",2013,3,1,0.00444335,17575833,78095.57756055
"CHL",2013,3,1.5,0.0063805,17575833,112142.6024565
"CHL",2013,3,2,0.00971416,17575833,170734.45389528
"CHL",2013,3,2.5,0.0136043,17575833,239106.9048819
"CHL",2013,3,3,0.0191646,17575833,336833.8091118
"CHL",2013,3,3.5,0.0274078,17575833,481714.9156974
"CHL",2013,3,4,0.0702474,17575833,1234656.5710842
"CHL",2013,3,4.5,0.0537212,17575833,944194.8397596
"CHL",2013,3,5,0.0702474,17575833,1234656.5710842
"CHL",2013,3,5.5,0.0878017,17575833,1543188.0163161
"CHL",2013,3,6,0.0191646,17575833,336833.8091118
"CHL",2013,3,6.5,0.129755,17575833,2280552.210915
"CHL",2013,3,7,0.153943,17575833,2705676.459519
"CHL",2013,3,7.5,0.180187,17575833,3166936.620771
"CHL",2013,3,8,0.2054,17575833,3610076.0982
"CHL",2013,3,8.5,0.23061,17575833,4053162.84813
"CHL",2013,3,9,0.257289,17575833,4522068.496737
"CHL",2013,3,9.5,0.257289,17575833,4522068.496737
"CHL",2013,3,10,0.309771,17575833,5444483.364243
"CHL",2013,3,10.5,0.336513,17575833,5914496.290329
"CHL",2013,3,11,0.362356,17575833,6368708.542548
"CHL",2013,3,11.5,0.385413,17575833,6773954.524029
"CHL",2013,3,12,0.41028,17575833,7211012.76324
"CHL",2013,3,12.5,0.432482,17575833,7601231.407506
"CHL",2013,3,13,0.452435,17575833,7951922.003355
"CHL",2013,3,13.5,0.474146,17575833,8333510.913618
"CHL",2013,3,14,0.0878017,17575833,1543188.0163161
"CHL",2013,3,14.5,0.511408,17575833,8988421.602864
"CHL",2013,3,15,0.529611,17575833,9308354.490963
"CHL",2013,3,15.5,0.0136043,17575833,239106.9048819
"CHL",2013,3,16,0.564021,17575833,9913138.904493
"CHL",2013,3,16.5,0.580652,17575833,10205442.583116
"CHL",2013,3,17,0.596069,17575833,10476409.200477
"CHL",2013,3,17.5,0.613347,17575833,10780084.443051
"CHL",2013,3,18,0.626039,17575833,11003156.915487
"CHN",2010,2,0.5,0.057135,1340968737,76616248.788495
"CHN",2010,2,1,0.140625,1340968737,188573728.640625
"CHN",2010,2,1.5,0.35516,1340968737,476258456.63292
"CHN",2010,2,2,0.895747,1340968737,1201168723.26154
"CHN",2010,2,2.5,0.946678,1340968737,1269465602.00569
"CHN",2010,2,3,0.0459681,1340968737,61641784.9992897
"CHN",2010,2,3.5,0.0852625,1340968737,114334346.938462
"CHN",2010,2,4,0.127163,1340968737,170521607.503131
"CHN",2010,2,4.5,0.171359,1340968737,229787061.803583
"CHN",2010,2,5,0.217408,1340968737,291537331.173696
"CHN",2010,2,5.5,0.731759,1340968737,981265942.018383
"CHN",2010,2,6,0.312761,1340968737,419402723.152857
"CHN",2010,2,6.5,0.360734,1340968737,483733016.372958
"CHN",2010,2,7,0.407989,1340968737,547100494.039893
"CHN",2010,2,7.5,0.453891,1340968737,608653641.005667
"CHN",2010,2,8,0.497894,1340968737,667660288.339878
"CHN",2010,2,8.5,0.539569,1340968737,723545160.454353
"CHN",2010,2,9,0.578615,1340968737,775904625.759255
"CHN",2010,2,9.5,0.614857,1340968737,824504014.725609
"CHN",2010,2,10,0.648232,1340968737,869258846.322984
"CHN",2010,2,10.5,0.678766,1340968737,910203985.738542
"CHN",2010,2,11,0.70656,1340968737,947474870.81472
"CHN",2010,2,11.5,0.731759,1340968737,981265942.018383
"CHN",2010,2,12,0.754541,1340968737,1011815891.78472
"CHN",2010,2,12.5,0.775098,1340968737,1039382186.11123
"CHN",2010,2,13,0.793625,1340968737,1064226313.90163
"CHN",2010,2,13.5,0.810317,1340968737,1086609764.05963
"CHN",2010,2,14,0.825355,1340968737,1106775251.92664
"CHN",2010,2,14.5,0.838911,1340968737,1124953424.12541
"CHN",2010,2,15,0.851141,1340968737,1141353471.77892
"CHN",2010,2,15.5,0.862188,1340968737,1156167153.41656
"CHN",2010,2,16,0.872179,1340968737,1169564772.06792
"CHN",2010,2,16.5,0.881229,1340968737,1181700539.13777
"CHN",2010,2,17,0.889441,1340968737,1192712574.40602
"CHN",2010,2,17.5,0.896904,1340968737,1202720224.09025
"CHN",2010,2,18,0.903699,1340968737,1211832106.65816
"CIV",2008,3,0.5,0.0156518,19261647,301479.4465146
"CIV",2008,3,1,0.088701,19261647,1708527.350547
"CIV",2008,3,1.5,0.196069,19261647,3776611.865643
"CIV",2008,3,2,0.311185,19261647,5993935.621695
"CIV",2008,3,2.5,0.443702,19261647,8546431.297194
"CIV",2008,3,3,0.535803,19261647,10320448.247541
"CIV",2008,3,3.5,0.616449,19261647,11873823.031503
"CIV",2008,3,4,0.678572,19261647,13070414.328084
"CIV",2008,3,4.5,0.730626,19261647,14073060.101022
"CIV",2008,3,5,0.771221,19261647,14854986.660987
"CIV",2008,3,5.5,0.806633,19261647,15537080.104551
"CIV",2008,3,6,0.83535,19261647,16090216.82145
"CIV",2008,3,6.5,0.85764,19261647,16519558.93308
"CIV",2008,3,7,0.873565,19261647,16826300.661555
"CIV",2008,3,7.5,0.892726,19261647,17195373.079722
"CIV",2008,3,8,0.907215,19261647,17474455.083105
"CIV",2008,3,8.5,0.917674,19261647,17675912.649078
"CIV",2008,3,9,0.926827,19261647,17852214.504069
"CIV",2008,3,9.5,0.935319,19261647,18015784.410393
"CIV",2008,3,10,0.94206,19261647,18145627.17282
"CIV",2008,3,10.5,0.947348,19261647,18247482.762156
"CIV",2008,3,11,0.954843,19261647,18391848.806421
"CIV",2008,3,11.5,0.959918,19261647,18489601.664946
"CIV",2008,3,12,0.964602,19261647,18579823.219494
"CIV",2008,3,12.5,0.967729,19261647,18640054.389663
"CIV",2008,3,13,0.954843,19261647,18391848.806421
"CIV",2008,3,13.5,0.973097,19261647,18743450.910759
"CIV",2008,3,14,0.974853,19261647,18777274.362891
"CIV",2008,3,14.5,0.976671,19261647,18812292.037137
"CIV",2008,3,15,0.978489,19261647,18847309.711383
"CIV",2008,3,15.5,0.980234,19261647,18880921.285398
"CIV",2008,3,16,0.982381,19261647,18922276.041507
"CIV",2008,3,16.5,0.983802,19261647,18949646.841894
"CIV",2008,3,17,0.985369,19261647,18979829.842743
"CIV",2008,3,17.5,0.986236,19261647,18996529.690692
"CIV",2008,3,18,0.986854,19261647,19008433.388538
"CMR",2007,3,0.5,0,19078100,0
"CMR",2007,3,1,0.0490289,19078100,935378.25709
"CMR",2007,3,1.5,0.184787,19078100,3525384.8647
"CMR",2007,3,2,0.316988,19078100,6047528.7628
"CMR",2007,3,2.5,0.435811,19078100,8314445.8391
"CMR",2007,3,3,0.527663,19078100,10066807.4803
"CMR",2007,3,3.5,0.604035,19078100,11523840.1335
"CMR",2007,3,4,0.664243,19078100,12672494.3783
"CMR",2007,3,4.5,0.716461,19078100,13668714.6041
"CMR",2007,3,5,0.7579,19078100,14459291.99
"CMR",2007,3,5.5,0.796001,19078100,15186186.6781
"CMR",2007,3,6,0.82536,19078100,15746300.616
"CMR",2007,3,6.5,0.85091,19078100,16233746.071
"CMR",2007,3,7,0.870368,19078100,16604967.7408
"CMR",2007,3,7.5,0.887205,19078100,16926185.7105
"CMR",2007,3,8,0.90028,19078100,17175631.868
"CMR",2007,3,8.5,0.912861,19078100,17415653.4441
"CMR",2007,3,9,0.922548,19078100,17600462.9988
"CMR",2007,3,9.5,0.929315,19078100,17729564.5015
